antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'高密度脂蛋白_Low'}),0.06812577065351418,0.6908138101109741,0.056411837237977804,0.828054298642534,1.1986649463616155,1.0,0.009349614046077294,1.7981617885651249,0.17785502405058498,0.08029837648091268,0.44387651525062843,0.45485713593438615
"frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科', '钾_Low'})",frozenset({'葡萄糖_High'}),0.10974106041923551,0.6775585696670777,0.08908754623921085,0.8117977528089888,1.1981218881311917,1.0,0.014731550307805277,1.7132708835600052,0.18574413633793085,0.12759381898454747,0.41632113777472235,0.4716404596620012
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High'})",frozenset({'糖化血红蛋白_High'}),0.07151664611590629,0.5900123304562269,0.05055487053020962,0.706896551724138,1.1981047094007855,1.0,0.008359167488950485,1.3987814607964026,0.178084410326175,0.08274470232088799,0.28509204044594255,0.39629049111807735
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '葡萄糖_High'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.16368680641183725,0.4432799013563502,0.08692971639950678,0.5310734463276836,1.19805442273088,1.0,0.01437064499993157,1.1872223790352532,0.19766922069468504,0.1671606401896858,0.1576978183206011,0.3635895743460393
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '葡萄糖_High'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.1538224414303329,0.4432799013563502,0.08168927250308261,0.531062124248497,1.1980288811280417,1.0,0.013502875839451686,1.1871937146289797,0.19534384988143114,0.1584928229665072,0.15767748120826364,0.35767292582383126
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.13501849568434032,0.6442663378545006,0.10419235511713934,0.771689497716895,1.1977802538725395,1.0,0.017204483359965703,1.5581134401972874,0.19089693682599,0.154337899543379,0.35819820675355923,0.46670599287758624
"frozenset({'低密度脂蛋白_High', '葡萄糖_High'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.2746609124537608,0.563193588162762,0.18526510480887792,0.6745230078563412,1.1976752257722885,1.0,0.03057783999598615,1.3420500446447556,0.2275475143071507,0.2838923004251299,0.25487130380096756,0.5017387890951109
"frozenset({'尿素_High', '葡萄糖_High'})",frozenset({'氯_High'}),0.0779901356350185,0.5678175092478421,0.0530209617755857,0.6798418972332015,1.197289421620253,1.0,0.008736797213408122,1.3499033353122953,0.17871832551919334,0.08944357774310972,0.2592062158520013,0.386609330809869
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",frozenset({'葡萄糖_High'}),0.13871763255240444,0.6775585696670777,0.11251541307028361,0.8111111111111112,1.197108482458801,1.0,0.0185260923704732,1.7070428664684132,0.19117286553377597,0.15987735435830047,0.41419162948799687,0.48858558285309883
"frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '钾_Low'})",frozenset({'糖化血红蛋白_High'}),0.1091245376078915,0.5900123304562269,0.07706535141800247,0.7062146892655368,1.1969490344709515,1.0,0.012680528674012231,1.3955349521009202,0.18469757785467125,0.12388503468780972,0.2834289112612039,0.4184155995961958
"frozenset({'葡萄糖_High', '钾_Low'})",frozenset({'氯_High'}),0.11251541307028361,0.5678175092478421,0.07644882860665844,0.6794520547945204,1.1966028587152142,1.0,0.012560607005097896,1.3482616164490389,0.1851309258367039,0.12659520163348648,0.2583041838469503,0.4070441598619725
"frozenset({'高密度脂蛋白_Low', '氯_High', 'Dept_内分泌代谢科', '钾_Low'})",frozenset({'葡萄糖_High'}),0.0749075215782984,0.6775585696670777,0.060727496917385944,0.8106995884773662,1.1965011214834285,1.0,0.00997326373948832,1.7033319037152197,0.17752796445178165,0.08778966131907309,0.4129153585282753,0.4501632610266722
"frozenset({'总胆固醇_High', '糖化血红蛋白_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.16676942046855733,0.6442663378545006,0.12854500616522813,0.7707948243992607,1.1963915839000965,1.0,0.021101082373833305,1.5520315421025423,0.19700820919291223,0.1883468834688347,0.3556831978779912,0.4851581777498696
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low'})",frozenset({'葡萄糖_High'}),0.13501849568434032,0.6775585696670777,0.10943279901356351,0.8105022831050228,1.1962099210157844,1.0,0.017949860199081374,1.701558391395421,0.18962986758756387,0.15563349408154317,0.41230344779416245,0.4860063735816288
"frozenset({'骨钙素(N-MID)_Low', '氯_High'})","frozenset({'葡萄糖_High', '糖化血红蛋白_High'})",0.20530209617755857,0.469482120838471,0.11528976572133169,0.5615615615615616,1.1961298133327023,1.0,0.018904102195307734,1.2100168065807477,0.20633040577822212,0.20606060606060603,0.173565197969614,0.4035647597696186
"frozenset({'低密度脂蛋白_High', '糖化血红蛋白_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.2404438964241677,0.6442663378545006,0.18526510480887792,0.7705128205128206,1.195953870690713,1.0,0.030355196200212542,1.550124337840724,0.21571460984938517,0.2648743940061701,0.35489045904990457,0.5290363145626303
frozenset({'钾_Low'}),"frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",0.1439580764488286,0.44790382244143034,0.07706535141800247,0.5353319057815846,1.1951938763630148,1.0,0.01258597870525649,1.1881516816583044,0.1907799783939504,0.14970059880239522,0.15835661773057538,0.3536948586031117
"frozenset({'葡萄糖_High', 'Dept_内分泌代谢科', '氯_High', '糖化血红蛋白_High', '骨钙素(N-MID)_Low'})",frozenset({'高密度脂蛋白_Low'}),0.11097410604192355,0.6908138101109741,0.09155363748458693,0.8250000000000001,1.194243641231593,1.0,0.014891192466106457,1.7667782279372917,0.18295296936073643,0.12890625,0.43399800598205407,0.4787650602409639
frozenset({'总三碘甲状腺原氨酸_Low'}),"frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科', '葡萄糖_High'})",0.1159062885326757,0.4744143033292232,0.0656596794081381,0.5664893617021277,1.1940815395462654,1.0,0.010672078282432829,1.2123939996822828,0.18384505077887134,0.12514688601645124,0.17518562425906292,0.3524454605781594
"frozenset({'总胆固醇_High', '氯_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', '葡萄糖_High'})",0.08816276202219482,0.4978421701602959,0.05240443896424168,0.5944055944055944,1.1939639308060361,1.0,0.008513298191786492,1.238078787363408,0.17816091954023,0.09820912767186597,0.19229696025276133,0.3498343761501656
"frozenset({'氯_High', 'Dept_内分泌代谢科', '钾_Low'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.09556103575832306,0.4432799013563502,0.05055487053020962,0.5290322580645161,1.19344968370048,1.0,0.008194584025749518,1.1820769217776126,0.17921924618019183,0.10353535353535354,0.15403136498410316,0.32153977298218855
"frozenset({'Dept_内分泌代谢科', '钾_Low'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.13871763255240444,0.4432799013563502,0.07336621454993834,0.5288888888888889,1.1931262556019162,1.0,0.01187547607572207,1.181717190517181,0.18793573263235136,0.14424242424242423,0.1537738402854681,0.3471982692010508
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.1282367447595561,0.4432799013563502,0.06781750924784218,0.5288461538461539,1.1930298491494598,1.0,0.01097273768056669,1.1816100052844811,0.18559855985598567,0.1346389228886169,0.15369707811568276,0.34091820905103243
"frozenset({'高密度脂蛋白_Low', '钠_High', '氯_High'})",frozenset({'糖化血红蛋白_High'}),0.08014796547472257,0.5900123304562269,0.056411837237977804,0.7038461538461538,1.192934651555341,1.0,0.009123549346911529,1.3843739491088438,0.17582296839977138,0.09191361125062782,0.277651821862348,0.39972871955630573
"frozenset({'高密度脂蛋白_Low', '钠_High', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'糖化血红蛋白_High'}),0.0779901356350185,0.5900123304562269,0.054870530209617754,0.7035573122529644,1.1924450997641673,1.0,0.008855388531003261,1.3830250719276609,0.17503822328408436,0.08949220713926596,0.276947308983922,0.39827813366044246
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.09309494451294698,0.6442663378545006,0.07151664611590629,0.7682119205298014,1.1923825216261605,1.0,0.011538707141782005,1.534736656684869,0.17790501418223592,0.1074074074074074,0.3484224178498056,0.4396083526093983
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', '氯_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.15690505548705302,0.6442663378545006,0.12053020961775586,0.768172888015717,1.1923219371880316,1.0,0.019441564128255,1.534478254508976,0.19131930969669492,0.17708333333333334,0.34831269386740565,0.4776271138643179
"frozenset({'钾_Low', '氯_High', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.06288532675709001,0.6908138101109741,0.051787916152897656,0.823529411764706,1.1921148646875084,1.0,0.008345863975758719,1.7520550760378142,0.17196898496240604,0.07378129117259552,0.42924168670459234,0.44924797228128205
"frozenset({'氯_High', '钾_Low'})","frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.09802712700369914,0.4432799013563502,0.051787916152897656,0.5283018867924528,1.1918020311228907,1.0,0.008334460964451486,1.1802466091245376,0.17842495850014634,0.10579345088161207,0.15271944670803816,0.32256540793030153
"frozenset({'高密度脂蛋白_Low', '钾_Low'})",frozenset({'葡萄糖_High'}),0.11344019728729964,0.6775585696670777,0.09155363748458693,0.8070652173913043,1.1911371998259286,1.0,0.014691259667853077,1.6712457234157096,0.18099867473998196,0.13089466725429705,0.4016439438024772,0.4710940281678997
"frozenset({'氯_High', '钾_Low'})","frozenset({'葡萄糖_High', 'Dept_内分泌代谢科'})",0.09802712700369914,0.6442663378545006,0.0752157829839704,0.7672955974842766,1.1909602479612407,1.0,0.012060204858899123,1.5286933048955234,0.17776744394518318,0.11275415896487982,0.34584654960051403,0.4420210044837651
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.07151664611590629,0.6442663378545006,0.054870530209617754,0.7672413793103449,1.1908760930539515,1.0,0.008794762520886519,1.5283372151436272,0.1726278406971366,0.0830223880597015,0.34569413733341314,0.4262044217125887
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '糖化血红蛋白_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.1467324290998767,0.6442663378545006,0.11251541307028361,0.7668067226890757,1.1902014394274458,1.0,0.017980648329610896,1.5254884971284481,0.18728719613587785,0.16583371194911403,0.3444722776458939,0.47072393550721725
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', '葡萄糖_High'})",0.1467324290998767,0.4978421701602959,0.08692971639950678,0.592436974789916,1.1900096261414783,1.0,0.013880125463532414,1.2320985928025727,0.18712847948181863,0.1558872305140962,0.1883766397903545,0.3835249889429456
"frozenset({'总胆固醇_High', '骨钙素(N-MID)_Low'})",frozenset({'糖化血红蛋白_High'}),0.09309494451294698,0.5900123304562269,0.06535141800246609,0.7019867549668874,1.1897831938937213,1.0,0.010424252836689109,1.3757364022468832,0.17588471454407853,0.10578842315369262,0.27311656625006225,0.40637477769243013
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High'})",frozenset({'葡萄糖_High'}),0.07151664611590629,0.6775585696670777,0.057644882860665846,0.8060344827586207,1.1896159518057168,1.0,0.009188166410985812,1.6623647074941768,0.1716698269311346,0.08337048595630851,0.39844728687281583,0.4455559128988736
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.26479654747225645,0.6775585696670777,0.21331689272503082,0.8055878928987195,1.1889568355611673,1.0,0.033901722766948306,1.6585460398561693,0.21616679390700555,0.292600422832981,0.3970622605769081,0.5602097790244279
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '骨钙素(N-MID)_Low', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.07768187422934648,0.6775585696670777,0.06257706535141801,0.8055555555555556,1.188909109291275,1.0,0.009943045759524177,1.6582702131407434,0.17227549326940808,0.09034267912772587,0.3969619715317612,0.44895612172682237
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.06812577065351418,0.6775585696670777,0.054870530209617754,0.8054298642533937,1.188723603111014,1.0,0.008711330488155311,1.6571989791529262,0.1703680026166432,0.07942882641677822,0.396572160265783,0.4432062879046768
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.13501849568434032,0.4226263871763255,0.06781750924784218,0.5022831050228311,1.1884802280773628,1.0,0.010755130214787127,1.1600442312695847,0.18334413270265024,0.13845185651353054,0.13796390426805352,0.33137495878420914
"frozenset({'骨钙素(N-MID)_Low', '氯_High', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.11528976572133169,0.6908138101109741,0.09463625154130703,0.8208556149732621,1.1882443618800813,1.0,0.014992489216552315,1.7259050002760556,0.17906683766698075,0.1330155979202773,0.42059383347284374,0.47892401453705497
"frozenset({'总胆固醇_High', '高密度脂蛋白_Low', '低密度脂蛋白_High', '葡萄糖_High'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.1220715166461159,0.563193588162762,0.08168927250308261,0.6691919191919192,1.1882094066002113,1.0,0.012939377030686261,1.320422435782796,0.18042187831248674,0.13534218590398364,0.24266660963908684,0.4071192217743942
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low'})",frozenset({'葡萄糖_High'}),0.2762022194821208,0.6775585696670777,0.2222564734895191,0.8046875,1.1876279572338488,1.0,0.035113292718341044,1.6509001233045622,0.21827293627296923,0.303834808259587,0.39426983747609934,0.5663564888535032
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '骨钙素(N-MID)_Low'})",frozenset({'葡萄糖_High'}),0.08199753390875462,0.6775585696670777,0.0659679408138101,0.8045112781954886,1.187367873733469,1.0,0.010409809022366615,1.64941193208764,0.17189608531097186,0.09511111111111109,0.39372331402119026,0.4509362578420573
"frozenset({'肌酐_Low', 'Dept_内分泌代谢科'})",frozenset({'葡萄糖_High'}),0.09926017262638717,0.6775585696670777,0.07983970406905055,0.8043478260869565,1.1871266368635518,1.0,0.012585123479408447,1.6480339772571584,0.17500046247479517,0.11455108359133126,0.3932163937151883,0.46109111049570756
"frozenset({'糖化血红蛋白_High', '氯_High', 'Dept_内分泌代谢科', '钾_Low'})",frozenset({'高密度脂蛋白_Low'}),0.06165228113440197,0.6908138101109741,0.05055487053020962,0.8200000000000001,1.1870058009817046,1.0,0.007964623297720463,1.7177010549390335,0.16789525976731517,0.07202459376372419,0.4178265204386842,0.44659080767514503
"frozenset({'骨钙素(N-MID)_Low', '氯_High', 'Dept_内分泌代谢科'})","frozenset({'葡萄糖_High', '糖化血红蛋白_High'})",0.19913686806411837,0.469482120838471,0.11097410604192355,0.5572755417956656,1.187000563089389,1.0,0.017482906886050475,1.1983026221620552,0.19671328372252167,0.19900497512437812,0.16548626239694322,0.39682555815981574
"frozenset({'总胆固醇_High', '氯_High', '糖化血红蛋白_High'})",frozenset({'葡萄糖_High'}),0.08816276202219482,0.6775585696670777,0.07090012330456227,0.8041958041958043,1.1869022697048175,1.0,0.011164688370904986,1.6467544477717109,0.17269600493870707,0.10204081632653061,0.39274492238163383,0.4544181932716965
"frozenset({'高密度脂蛋白_Low', '钾_Low'})",frozenset({'氯_High'}),0.11344019728729964,0.5678175092478421,0.07644882860665844,0.6739130434782608,1.1868479441061226,1.0,0.012035498334400152,1.325359638306617,0.1775763829691777,0.12640163098878696,0.24548781244185305,0.4042746542038427
"frozenset({'高密度脂蛋白_Low', '低密度脂蛋白_High', '葡萄糖_High'})",frozenset({'糖化血红蛋白_High'}),0.22410604192355116,0.5900123304562269,0.15690505548705302,0.7001375515818432,1.1866490163696444,1.0,0.024679727422417724,1.3672524576069864,0.20272207925204885,0.23874296435272047,0.2686061784447363,0.4830363828964597
frozenset({'总三碘甲状腺原氨酸_Low'}),frozenset({'糖化血红蛋白_High'}),0.1159062885326757,0.5900123304562269,0.0810727496917386,0.699468085106383,1.185514351141644,1.0,0.012686610280042754,1.3642067588359177,0.1769996446961622,0.12974839664528862,0.2669732842745161,0.4184383267747171
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '氯_High'})",frozenset({'高密度脂蛋白_Low'}),0.07151664611590629,0.6908138101109741,0.058569667077681874,0.8189655172413793,1.1855083167920726,1.0,0.009164980287994458,1.7078856203393815,0.1685328859998603,0.08322382829610163,0.4144806958435041,0.45187454800043086
"frozenset({'高密度脂蛋白_Low', '总三碘甲状腺原氨酸_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.08600493218249075,0.6442663378545006,0.0656596794081381,0.7634408602150539,1.1849771055203995,1.0,0.010249596713500106,1.503783208160521,0.17079067999905,0.09879406307977738,0.3350105290620752,0.43267736790657
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', '骨钙素(N-MID)_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.08199753390875462,0.6442663378545006,0.06257706535141801,0.7631578947368421,1.1845378997733569,1.0,0.009748814466924431,1.5019865735032198,0.169704268080869,0.09428704133766838,0.33421508711119235,0.4301435406698565
"frozenset({'高密度脂蛋白_Low', '氯_High', '钾_Low'})",frozenset({'葡萄糖_High'}),0.07644882860665844,0.6775585696670777,0.061344019728729965,0.8024193548387097,1.1842804308902521,1.0,0.009545460765278894,1.6319484637258113,0.16848595447195924,0.08856252781486425,0.3872355517177575,0.4464781032610291
"frozenset({'高密度脂蛋白_Low', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '葡萄糖_High'})",frozenset({'糖化血红蛋白_High'}),0.21177558569667077,0.5900123304562269,0.14796547472256474,0.6986899563318778,1.1841955163744051,1.0,0.023015267871939624,1.3606837148626676,0.19733574501368792,0.2263083451202263,0.26507535213579814,0.47473682769571945
"frozenset({'葡萄糖_High', '钾_Low'})",frozenset({'糖化血红蛋白_High'}),0.11251541307028361,0.5900123304562269,0.07860665844636251,0.6986301369863013,1.1840941297719756,1.0,0.012221177368519465,1.360413630758883,0.17518337658092045,0.1259881422924901,0.26492944690493325,0.41592948855584655
frozenset({'钾_Low'}),"frozenset({'高密度脂蛋白_Low', '糖化血红蛋白_High'})",0.1439580764488286,0.4432799013563502,0.07552404438964241,0.5246252676659529,1.1835079056386306,1.0,0.011710322461955747,1.1711184057053352,0.18112924680134918,0.14759036144578314,0.1461153755860194,0.34750039461183596
"frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High', '葡萄糖_High', '钾_Low'})",frozenset({'氯_High'}),0.07706535141800247,0.5678175092478421,0.051787916152897656,0.6719999999999999,1.1834788273615635,1.0,0.008028860261417838,1.3176295449760909,0.16797881477240198,0.08731808731808734,0.24106134094151202,0.38160260586319217
"frozenset({'Dept_内分泌代谢科', '钾_Low'})","frozenset({'葡萄糖_High', '糖化血红蛋白_High'})",0.13871763255240444,0.469482120838471,0.07706535141800247,0.5555555555555556,1.183336981104545,1.0,0.011939903089607906,1.1936652281134403,0.17988546886184684,0.14509576320371445,0.1622441732842663,0.3598526300430437
frozenset({'骨钙素(N-MID)_Low'}),"frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",0.3717632552404439,0.44790382244143034,0.19697903822441432,0.5298507462686567,1.1829565181662232,1.0,0.030464855158950394,1.1742998062356877,0.24618170258054722,0.3163366336633664,0.1484287107177679,0.4848152561350166
"frozenset({'总胆固醇_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', '葡萄糖_High'})",0.13871763255240444,0.4978421701602959,0.08168927250308261,0.5888888888888889,1.1828826969384245,1.0,0.012629785273695071,1.2214649915019828,0.17950865061249838,0.14722222222222223,0.18131096105313424,0.37648778809769523
"frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '钾_Low'})",frozenset({'高密度脂蛋白_Low'}),0.1091245376078915,0.6908138101109741,0.08908754623921085,0.8163841807909604,1.1817716566202032,1.0,0.013702808637705038,1.6838755572417716,0.17265358412854243,0.12532523850823937,0.40613188682539947,0.472672233188876
"frozenset({'低密度脂蛋白_High', 'Dept_内分泌代谢科'})","frozenset({'高密度脂蛋白_Low', '葡萄糖_High'})",0.3600493218249075,0.4978421701602959,0.21177558569667077,0.5881849315068493,1.1814686797574112,1.0,0.03252784995461602,1.2193770171575347,0.24001200382551824,0.32776717557251905,0.17990909626041685,0.506785964205437
"frozenset({'低密度脂蛋白_High', '葡萄糖_High'})",frozenset({'高密度脂蛋白_Low'}),0.2746609124537608,0.6908138101109741,0.22410604192355116,0.8159371492704826,1.1811245480738266,1.0,0.034366490502811986,1.6797859462873292,0.2114173074146324,0.3022869022869023,0.40468605407123176,0.5701729476829878
"frozenset({'骨钙素(N-MID)_Low', '氯_High'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.20530209617755857,0.563193588162762,0.13655980271270038,0.6651651651651652,1.181059548875641,1.0,0.020934978509124708,1.3045429160699578,0.19290681526442724,0.21609756097560978,0.2334479857415639,0.453819583129928
frozenset({'肌酐_Low'}),"frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科', '葡萄糖_High'})",0.10234278668310727,0.4744143033292232,0.05733662145499383,0.5602409638554217,1.1809107776133774,1.0,0.008783739609956195,1.1951674746212184,0.1706619992910315,0.11038575667655787,0.1632971769777055,0.34054933183024494
"frozenset({'骨钙素(N-MID)_Low', '氯_High', '葡萄糖_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.156288532675709,0.6532059186189889,0.12053020961775586,0.7712031558185405,1.1806432456230982,1.0,0.018441615061705496,1.5157293039670057,0.1813464627483374,0.1749440715883669,0.3402515888669736,0.47786207814523063
"frozenset({'葡萄糖_High', '低密度脂蛋白_High', 'Dept_内分泌代谢科', '糖化血红蛋白_High', '骨钙素(N-MID)_Low'})",frozenset({'高密度脂蛋白_Low'}),0.0752157829839704,0.6908138101109741,0.061344019728729965,0.8155737704918034,1.1805985325637707,1.0,0.009383918105093203,1.6764762296204967,0.16541373534338374,0.08705161854768155,0.4035107791379961,0.4521867067541569
frozenset({'总三碘甲状腺原氨酸_Low'}),"frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.1159062885326757,0.563193588162762,0.07706535141800247,0.6648936170212767,1.1805773911423216,1.0,0.01178767288865644,1.3034858004031868,0.17300976290097633,0.12800819252432155,0.23282631871349446,0.40086498037708607
"frozenset({'低密度脂蛋白_High', '葡萄糖_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.2746609124537608,0.6532059186189889,0.21177558569667077,0.771043771043771,1.1803992417489348,1.0,0.03236545206858227,1.5146741495611804,0.2107000818429321,0.2957382694791218,0.339791994014216,0.5476266519211304
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low', '葡萄糖_High', '糖化血红蛋白_High'})",frozenset({'高密度脂蛋白_Low'}),0.08014796547472257,0.6908138101109741,0.06535141800246609,0.8153846153846154,1.1803247176741152,1.0,0.00998409660023019,1.6747585285655568,0.16608705549092015,0.0926168632590651,0.4028989953217271,0.454992620052861
"frozenset({'骨钙素(N-MID)_Low', '葡萄糖_High', '糖化血红蛋白_High'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.2059186189889026,0.6532059186189889,0.15875462392108508,0.7709580838323353,1.1802680622709276,1.0,0.0242473632436854,1.51410749256546,0.1923415546041127,0.2266725352112676,0.33954491017964067,0.5069986266259364
"frozenset({'高密度脂蛋白_Low', '葡萄糖_High', '钾_Low'})",frozenset({'氯_High'}),0.09155363748458693,0.5678175092478421,0.061344019728729965,0.67003367003367,1.1800158662265068,1.0,0.009358261329651937,1.3097775485039884,0.16792820567036065,0.10257731958762888,0.23651157317348467,0.38903420743811623
frozenset({'骨钙素(N-MID)_Low'}),"frozenset({'葡萄糖_High', '糖化血红蛋白_High'})",0.3717632552404439,0.469482120838471,0.2059186189889026,0.5538971807628524,1.1798046319072182,1.0,0.03138241746880516,1.1892278109085577,0.24258695562750843,0.3241145075206211,0.1591182187069688,0.49625259563421675
"frozenset({'Dept_内分泌代谢科', '低密度脂蛋白_High', '葡萄糖_High'})",frozenset({'高密度脂蛋白_Low'}),0.25986436498150434,0.6908138101109741,0.21177558569667077,0.8149466192170818,1.179690688415981,1.0,0.03225769361172895,1.6707946030541585,0.2058003488357287,0.28660826032540676,0.40148238558346294,0.5607530954184472
"frozenset({'氯_High', '钾_Low'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High', '糖化血红蛋白_High'})",0.09802712700369914,0.44790382244143034,0.051787916152897656,0.5283018867924528,1.1794985001753042,1.0,0.007881191264989255,1.1704438964241677,0.1687213162777072,0.10480349344978167,0.14562329467041704,0.321962368034905
"frozenset({'高密度脂蛋白_Low', '骨钙素(N-MID)_Low'})","frozenset({'Dept_内分泌代谢科', '糖化血红蛋白_High'})",0.2762022194821208,0.563193588162762,0.18341553637484587,0.6640625,1.1791016694033936,1.0,0.02786021732619151,1.3002609468643365,0.20986070748572008,0.27960526315789475,0.2309236062103035,0.49486649904214564
"frozenset({'高密度脂蛋白_Low', '氯_High', '糖化血红蛋白_High'})","frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.2688039457459926,0.6442663378545006,0.20406905055487054,0.7591743119266056,1.1783547693253151,1.0,0.030887716828260026,1.4771416828136932,0.20700213467289585,0.2878260869565218,0.32301686992193107,0.5379603617049296
"frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",frozenset({'糖化血红蛋白_High'}),0.6442663378545006,0.5900123304562269,0.44790382244143034,0.6952153110047847,1.1783064100833445,1.0,0.06777873900939757,1.345171474641265,0.425386548597833,0.5695805566444533,0.25660035255603125,0.7271792333498323
frozenset({'糖化血红蛋白_High'}),"frozenset({'Dept_内分泌代谢科', '葡萄糖_High'})",0.5900123304562269,0.6442663378545006,0.44790382244143034,0.7591431556948798,1.1783064100833445,1.0,0.06777873900939757,1.4769506059576696,0.36909479479842056,0.5695805566444533,0.32292928689271233,0.7271792333498323
frozenset({'肌酐_Low'}),frozenset({'葡萄糖_High'}),0.10234278668310727,0.6775585696670777,0.08168927250308261,0.7981927710843374,1.1780424701535899,1.0,0.012346040342333595,1.5977694756795555,0.16836512544059704,0.11699779249448122,0.37412748508373844,0.45937846015545347
"frozenset({'低密度脂蛋白_High', '骨钙素(N-MID)_Low'})","frozenset({'高密度脂蛋白_Low', 'Dept_内分泌代谢科'})",0.13501849568434032,0.6532059186189889,0.10388409371146733,0.769406392694064,1.177892561538246,1.0,0.01568921320742382,1.5039188875730978,0.17460042173299697,0.1518018018018018,0.33507052257737197,0.4642218372153661
